Symbol,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
GLD_122019C136,2776:137.06:7038053:2.74:122,2788:137.43:6431697:2.72:363,2954:137.98:8779770:3.25:221,3033:138.56:5194061:3.45:37,3018:138.21:9545221:3.15:48,3025:138.62:5722188:3.44:78,3010:138.76:4963627:3.4:33,3010:138.0:4196689:2.8:65,[2952:137.74:3620276:2.76:23
GLD_122019C137,1590:137.06:7038053:2.13:260,1769:137.43:6431697:2.18:785,2243:137.98:8779770:2.41:1092,2492:138.56:5194061:2.77:294,2418:138.21:9545221:2.48:78,2396:138.62:5722188:2.74:81,2417:138.76:4963627:2.63:263,2526:138.0:4196689:2.18:495,[2709:137.74:3620276:2.08:230
GLD_122019C138,5507:137.06:7038053:1.69:1272,5890:137.43:6431697:1.71:731,6143:137.98:8779770:1.9:1224,6885:138.56:5194061:2.24:662,6887:138.21:9545221:1.94:570,7085:138.62:5722188:2.15:455,6787:138.76:4963627:2.11:248,6815:138.0:4196689:1.69:527,[6895:137.74:3620276:1.55:585
GLD_122019C139,12414:137.06:7038053:1.32:1632,13227:137.43:6431697:1.3:1292,12947:137.98:8779770:1.48:937,13369:138.56:5194061:1.75:1072,12733:138.21:9545221:1.47:465,12803:138.62:5722188:1.65:729,12722:138.76:4963627:1.61:375,12810:138.0:4196689:1.25:232,[12783:137.74:3620276:1.14:406
GLD_122019C140,11859:137.06:7038053:1.05:1879,12815:137.43:6431697:1.01:2331,12810:137.98:8779770:1.16:1003,12980:138.56:5194061:1.38:1281,13154:138.21:9545221:1.13:1067,13136:138.62:5722188:1.28:915,12916:138.76:4963627:1.24:3015,13191:138.0:4196689:0.94:1641,[13516:137.74:3620276:0.84:433
GLD_122019C141,19363:137.06:7038053:0.84:1044,19946:137.43:6431697:0.79:292,19536:137.98:8779770:0.87:407,19508:138.56:5194061:1.08:1252,19198:138.21:9545221:0.88:753,19401:138.62:5722188:0.98:441,19188:138.76:4963627:0.94:744,19165:138.0:4196689:0.68:216,[19150:137.74:3620276:0.62:940
GLD_122019C142,7415:137.06:7038053:0.67:2012,7618:137.43:6431697:0.6:516,7419:137.98:8779770:0.69:5092,11526:138.56:5194061:0.88:1998,10535:138.21:9545221:0.67:417,10565:138.62:5722188:0.76:962,10845:138.76:4963627:0.71:181,10839:138.0:4196689:0.51:95,[10844:137.74:3620276:0.45:77
GLD_122019C143,15883:137.06:7038053:0.54:325,15098:137.43:6431697:0.47:293,15142:137.98:8779770:0.55:66,15150:138.56:5194061:0.69:1755,14983:138.21:9545221:0.53:1664,15244:138.62:5722188:0.59:437,15103:138.76:4963627:0.56:476,15141:138.0:4196689:0.39:106,15147:137.74:3620276:0.34:629
GLD_122019C144,9954:137.06:7038053:0.43:177,9895:137.43:6431697:0.37:102,9920:137.98:8779770:0.42:106,9922:138.56:5194061:0.52:122,9927:138.21:9545221:0.42:173,10039:138.62:5722188:0.46:199,9973:138.76:4963627:0.44:122,9929:138.0:4196689:0.3:79,U:137.74:3620276:U:U
GLD_122019C145,20271:137.06:7038053:0.35:529,20145:137.43:6431697:0.29:389,20138:137.98:8779770:0.35:554,20071:138.56:5194061:0.41:221,19979:138.21:9545221:0.32:549,20007:138.62:5722188:0.36:76,20241:138.76:4963627:0.32:514,20204:138.0:4196689:0.24:216,19971:137.74:3620276:0.2:199
GLD_122019C146,33260:137.06:7038053:0.29:153,33216:137.43:6431697:0.25:160,33155:137.98:8779770:0.27:124,33155:138.56:5194061:0.34:62,33158:138.21:9545221:0.26:95,33197:138.62:5722188:0.29:390,33439:138.76:4963627:0.26:127,33386:138.0:4196689:0.17:48,33391:137.74:3620276:0.15:1379
GLD_122019C147,7963:137.06:7038053:0.24:198,7943:137.43:6431697:0.2:77,7953:137.98:8779770:0.22:94,7951:138.56:5194061:0.27:40,7946:138.21:9545221:0.21:122,8007:138.62:5722188:0.22:72,7948:138.76:4963627:0.21:113,7902:138.0:4196689:0.13:30,7887:137.74:3620276:0.11:39
GLD_122719C130,0:137.06:7038053:0.0:0,0:137.43:6431697:0.0:0,0:137.98:8779770:0.0:0,0:138.56:5194061:0.0:0,0:138.21:9545221:8.45:41,41:138.62:5722188:9.0:40,81:138.76:4963627:9.0:0,81:138.0:4196689:9.0:0,81:137.74:3620276:8.05:10
GLD_122719C133,0:137.06:7038053:5.05:22,66:137.43:6431697:5.2:20,86:137.98:8779770:5.45:20,106:138.56:5194061:6.2:20,126:138.21:9545221:5.6:20,146:138.62:5722188:5.6:0,146:138.76:4963627:5.6:0,146:138.0:4196689:5.6:0,[146:137.74:3620276:5.6:0
GLD_122719C133.5,0:137.06:7038053:4.55:23,129:137.43:6431697:4.55:0,129:137.98:8779770:4.55:0,129:138.56:5194061:5.8:30,159:138.21:9545221:5.1:50,209:138.62:5722188:5.75:20,229:138.76:4963627:5.75:0,229:138.0:4196689:5.75:0,[229:137.74:3620276:5.75:0
GLD_122719C134,0:137.06:7038053:4.5:20,40:137.43:6431697:4.5:0,40:137.98:8779770:4.45:1,41:138.56:5194061:4.45:0,41:138.21:9545221:4.45:0,41:138.62:5722188:5.3:20,61:138.76:4963627:5.3:0,61:138.0:4196689:4.55:1,[62:137.74:3620276:4.42:1
GLD_122719C134.5,0:137.06:7038053:0.0:0,0:137.43:6431697:0.0:0,0:137.98:8779770:0.0:0,0:138.56:5194061:4.85:10,10:138.21:9545221:4.4:60,70:138.62:5722188:4.75:20,130:138.76:4963627:4.35:42,172:138.0:4196689:4.35:1,[173:137.74:3620276:4.35:0
GLD_122719C135,0:137.06:7038053:0.0:0,0:137.43:6431697:0.0:0,0:137.98:8779770:0.0:0,0:138.56:5194061:0.0:0,0:138.21:9545221:4.0:30,30:138.62:5722188:4.0:0,30:138.76:4963627:4.58:51,80:138.0:4196689:3.7:10,[90:137.74:3620276:3.7:0
GLD_122719C135.5,25:137.06:7038053:3.37:0,26:137.43:6431697:2.87:1,27:137.98:8779770:2.87:0,27:138.56:5194061:3.65:1,28:138.21:9545221:3.65:0,28:138.62:5722188:3.65:0,28:138.76:4963627:4.18:41,67:138.0:4196689:4.18:0,[67:137.74:3620276:4.18:0
GLD_122719C136,51:137.06:7038053:4.15:0,51:137.43:6431697:4.15:0,51:137.98:8779770:2.99:1,52:138.56:5194061:2.99:0,52:138.21:9545221:2.99:0,52:138.62:5722188:2.99:0,52:138.76:4963627:2.99:0,52:138.0:4196689:2.99:0,[52:137.74:3620276:2.99:0
GLD_122719C136.5,0:137.06:7038053:2.71:2,7:137.43:6431697:2.26:1,8:137.98:8779770:2.26:0,8:138.56:5194061:3.35:1,9:138.21:9545221:2.85:1,8:138.62:5722188:3.25:2,10:138.76:4963627:3.25:0,10:138.0:4196689:3.25:0,[10:137.74:3620276:3.25:0
GLD_122719C137,0:137.06:7038053:2.3:1,11:137.43:6431697:2.27:3,11:137.98:8779770:2.54:3,12:138.56:5194061:3.12:2,11:138.21:9545221:2.59:1,11:138.62:5722188:2.59:0,11:138.76:4963627:2.72:1,11:138.0:4196689:2.72:0,[11:137.74:3620276:2.22:47
GLD_122719C137.5,187:137.06:7038053:2.07:8,197:137.43:6431697:2.04:91,265:137.98:8779770:2.23:14,277:138.56:5194061:2.6:26,275:138.21:9545221:2.6:0,275:138.62:5722188:2.57:18,279:138.76:4963627:2.57:0,279:138.0:4196689:2.03:10,[279:137.74:3620276:2.03:0
GLD_122719C138,6:137.06:7038053:1.86:13,18:137.43:6431697:1.78:80,96:137.98:8779770:2.0:21,111:138.56:5194061:2.43:13,111:138.21:9545221:2.03:30,107:138.62:5722188:2.38:1,112:138.76:4963627:2.37:29,124:138.0:4196689:1.8:4,[125:137.74:3620276:1.68:21
GLD_122719C138.5,670:137.06:7038053:1.42:3,680:137.43:6431697:1.6:8,682:137.98:8779770:1.83:5,682:138.56:5194061:1.99:8,684:138.21:9545221:1.84:36,717:138.62:5722188:2.05:21,713:138.76:4963627:2.02:7,708:138.0:4196689:1.75:1,[708:137.74:3620276:1.58:5
GLD_122719C139,60:137.06:7038053:1.49:3,62:137.43:6431697:1.31:2,63:137.98:8779770:1.5:12,74:138.56:5194061:1.87:21,84:138.21:9545221:1.61:11,82:138.62:5722188:1.87:13,87:138.76:4963627:1.83:7,89:138.0:4196689:1.83:0,[89:137.74:3620276:1.83:0
GLD_122719C139.5,722:137.06:7038053:1.19:2,724:137.43:6431697:1.12:3,724:137.98:8779770:1.52:4,728:138.56:5194061:1.52:0,728:138.21:9545221:1.48:10,738:138.62:5722188:1.56:2,739:138.76:4963627:1.4:0,739:138.0:4196689:1.4:0,[739:137.74:3620276:1.4:0
GLD_122719C140,3:137.06:7038053:1.32:2,8:137.43:6431697:0.97:9,15:137.98:8779770:1.27:26,32:138.56:5194061:1.57:80,84:138.21:9545221:1.27:1239,1171:138.62:5722188:1.38:90,1246:138.76:4963627:1.36:187,1335:138.0:4196689:1.04:32,[1343:137.74:3620276:0.99:10
GLD_122719C140.5,0:137.06:7038053:1.04:2,4:137.43:6431697:0.89:1,5:137.98:8779770:1.14:4,8:138.56:5194061:1.4:2,9:138.21:9545221:1.4:0,9:138.62:5722188:1.4:0,10:138.76:4963627:1.15:4,12:138.0:4196689:1.15:0,[12:137.74:3620276:1.15:0
GLD_122719C141,151:137.06:7038053:0.95:7,158:137.43:6431697:0.8:23,180:137.98:8779770:0.8:0,180:138.56:5194061:1.21:3,182:138.21:9545221:0.99:13,195:138.62:5722188:1.09:7,197:138.76:4963627:0.96:16,197:138.0:4196689:0.96:0,[197:137.74:3620276:0.74:9
GLD_122719C141.5,8:137.06:7038053:0.78:3,11:137.43:6431697:0.71:1,11:137.98:8779770:0.71:0,11:138.56:5194061:1.11:7,8:138.21:9545221:0.89:43,49:138.62:5722188:0.97:163,212:138.76:4963627:0.79:1,213:138.0:4196689:0.79:0,[213:137.74:3620276:0.67:2
GLD_122719C142,15:137.06:7038053:0.76:309,320:137.43:6431697:0.76:0,320:137.98:8779770:0.85:4,323:138.56:5194061:0.98:567,279:138.21:9545221:0.79:8,283:138.62:5722188:0.86:16,292:138.76:4963627:0.93:198,490:138.0:4196689:0.58:13,[500:137.74:3620276:0.57:5
GLD_123119C128,552:137.06:7038053:9.8:3,552:137.43:6431697:9.5:3,552:137.98:8779770:9.5:0,552:138.56:5194061:9.5:0,552:138.21:9545221:9.5:0,552:138.62:5722188:9.5:0,552:138.76:4963627:11.15:0,552:138.0:4196689:11.15:0,[552:137.74:3620276:11.15:0
GLD_123119C129,570:137.06:7038053:8.7:20,550:137.43:6431697:9.0:16,553:137.98:8779770:9.2:17,553:138.56:5194061:9.2:0,553:138.21:9545221:9.2:0,553:138.62:5722188:9.2:0,553:138.76:4963627:9.2:0,553:138.0:4196689:9.2:0,[553:137.74:3620276:9.2:0
GLD_123119C130,3601:137.06:7038053:8.48:0,3595:137.43:6431697:7.8:21,3601:137.98:8779770:8.35:4,3605:138.56:5194061:8.94:26,3630:138.21:9545221:8.94:0,3630:138.62:5722188:9.06:10,3664:138.76:4963627:9.15:0,3664:138.0:4196689:9.15:0,[3664:137.74:3620276:8.25:1
GLD_123119C131,2043:137.06:7038053:6.95:3,2046:137.43:6431697:6.95:0,2046:137.98:8779770:6.95:0,2046:138.56:5194061:7.8:10,2056:138.21:9545221:7.8:0,2056:138.62:5722188:7.8:0,2056:138.76:4963627:7.8:0,2056:138.0:4196689:7.7:3,[2056:137.74:3620276:7.7:0
GLD_123119C132,570:137.06:7038053:6.05:6,560:137.43:6431697:5.95:10,561:137.98:8779770:5.95:0,573:138.56:5194061:7.02:1,572:138.21:9545221:7.02:0,572:138.62:5722188:7.02:0,572:138.76:4963627:7.02:0,572:138.0:4196689:6.75:10,[572:137.74:3620276:6.75:0
GLD_123119C133,356:137.06:7038053:5.0:25,392:137.43:6431697:4.8:1,392:137.98:8779770:4.8:0,392:138.56:5194061:5.9:20,412:138.21:9545221:5.9:0,412:138.62:5722188:5.9:0,413:138.76:4963627:6.27:0,413:138.0:4196689:6.27:0,[413:137.74:3620276:6.27:0
GLD_123119C134,510:137.06:7038053:4.3:40,528:137.43:6431697:4.05:15,540:137.98:8779770:4.05:0,540:138.56:5194061:5.15:10,550:138.21:9545221:5.15:0,550:138.62:5722188:5.3:12,568:138.76:4963627:5.05:0,568:138.0:4196689:4.66:1,[569:137.74:3620276:4.45:3
GLD_123119C135,1235:137.06:7038053:3.34:18,1235:137.43:6431697:3.0:26,1236:137.98:8779770:4.07:14,1236:138.56:5194061:4.07:0,1236:138.21:9545221:4.1:2,1234:138.62:5722188:4.35:90,1313:138.76:4963627:3.92:6,1318:138.0:4196689:3.7:6,[1314:137.74:3620276:3.62:1
GLD_123119C136,790:137.06:7038053:2.94:344,999:137.43:6431697:2.76:271,1223:137.98:8779770:3.1:19,1232:138.56:5194061:3.75:1,1232:138.21:9545221:3.75:0,1232:138.62:5722188:3.75:0,1232:138.76:4963627:3.52:9,1234:138.0:4196689:3.04:2,[1234:137.74:3620276:2.91:15
GLD_123119C137,1408:137.06:7038053:2.35:882,2072:137.43:6431697:2.32:74,2124:137.98:8779770:2.56:293,2208:138.56:5194061:3.2:93,2208:138.21:9545221:2.63:20,2228:138.62:5722188:2.96:20,2229:138.76:4963627:2.78:0,2229:138.0:4196689:2.44:60,[2182:137.74:3620276:2.3:1
GLD_123119C138,1810:137.06:7038053:1.93:268,1879:137.43:6431697:1.87:195,1798:137.98:8779770:2.1:583,1826:138.56:5194061:2.4:388,2158:138.21:9545221:2.12:74,2211:138.62:5722188:2.32:69,2242:138.76:4963627:2.35:7,2245:138.0:4196689:1.83:117,[2196:137.74:3620276:1.79:87
GLD_123119C139,1115:137.06:7038053:1.55:87,1171:137.43:6431697:1.47:35,1186:137.98:8779770:1.76:49,1169:138.56:5194061:1.92:188,1268:138.21:9545221:1.66:14,1264:138.62:5722188:1.88:37,1262:138.76:4963627:1.73:25,1286:138.0:4196689:1.42:19,[1289:137.74:3620276:1.37:28
GLD_123119C140,2274:137.06:7038053:1.25:22,2411:137.43:6431697:1.06:135,2386:137.98:8779770:1.34:6,2386:138.56:5194061:1.63:66,2384:138.21:9545221:1.32:83,2377:138.62:5722188:1.49:41,2389:138.76:4963627:1.46:9,2394:138.0:4196689:1.1:53,[2403:137.74:3620276:1.03:68
GLD_123119C141,5435:137.06:7038053:1.0:33,5405:137.43:6431697:0.82:4,5403:137.98:8779770:1.06:14,5411:138.56:5194061:1.34:8,5407:138.21:9545221:1.06:47,5419:138.62:5722188:1.17:114,5521:138.76:4963627:1.25:10,5527:138.0:4196689:0.85:83,[5572:137.74:3620276:0.8:90
GLD_123119C142,1852:137.06:7038053:0.84:20,1838:137.43:6431697:0.66:528,1800:137.98:8779770:0.87:10,1800:138.56:5194061:1.05:29,1802:138.21:9545221:0.84:4552,6321:138.62:5722188:0.93:224,6442:138.76:4963627:0.85:1,6443:138.0:4196689:0.66:139,[6562:137.74:3620276:0.61:9
GLD_123119C143,1447:137.06:7038053:0.69:87,1432:137.43:6431697:0.55:23,1434:137.98:8779770:0.67:53,1389:138.56:5194061:0.83:17,1384:138.21:9545221:0.71:187,1523:138.62:5722188:0.76:65,1538:138.76:4963627:0.73:12,1544:138.0:4196689:0.52:311,[1442:137.74:3620276:0.49:13
GLD_123119C144,874:137.06:7038053:0.57:7,876:137.43:6431697:0.39:3,873:137.98:8779770:0.53:8,872:138.56:5194061:0.71:7,874:138.21:9545221:0.56:12,865:138.62:5722188:0.61:1107,1738:138.76:4963627:0.56:15,1747:138.0:4196689:0.42:3,[1745:137.74:3620276:0.37:88
GLD_123119C145,9805:137.06:7038053:0.46:36,9777:137.43:6431697:0.35:56,9808:137.98:8779770:0.44:15,9806:138.56:5194061:0.57:2,9807:138.21:9545221:0.45:604,10179:138.62:5722188:0.49:17,10182:138.76:4963627:0.46:33,10203:138.0:4196689:0.32:81,[10165:137.74:3620276:0.31:3
GLD_123119C146,1273:137.06:7038053:0.4:2,1275:137.43:6431697:0.32:5,1278:137.98:8779770:0.34:7,1274:138.56:5194061:0.39:46,1320:138.21:9545221:0.39:24,1319:138.62:5722188:0.4:64,1287:138.76:4963627:0.33:3,1289:138.0:4196689:0.27:84,[1296:137.74:3620276:0.23:3
GLD_123119C147,1987:137.06:7038053:0.39:0,1985:137.43:6431697:0.26:2,1984:137.98:8779770:0.26:0,1984:138.56:5194061:0.39:11,1975:138.21:9545221:0.32:1,1975:138.62:5722188:0.32:1,1980:138.76:4963627:0.32:0,1980:138.0:4196689:0.32:0,[1980:137.74:3620276:0.19:1
GLD_112219C142.5,U,U,1242:137.98:8779770:0.08:9,1243:138.56:5194061:0.1:12,1240:138.21:9545221:0.05:27,1264:138.62:5722188:0.04:11,1249:138.76:4963627:0.02:77,1228:138.0:4196689:0.02:5,[1223:137.74:3620276:0.01:3
GLD_112919C142.5,U,U,1322:137.98:8779770:0.14:0,1322:138.56:5194061:0.23:17,1322:138.21:9545221:0.12:75,1330:138.62:5722188:0.12:1042,2143:138.76:4963627:0.1:9,2148:138.0:4196689:0.06:32,[2179:137.74:3620276:0.04:1
GLD_121319C142.5,U,U,447:137.98:8779770:0.52:3,449:138.56:5194061:0.61:8,451:138.21:9545221:0.45:2,453:138.62:5722188:0.5:62,471:138.76:4963627:0.37:1,470:138.0:4196689:0.37:0,[470:137.74:3620276:0.26:12
GLD_122719C142.5,U,U,5:137.98:8779770:0.78:1,5:138.56:5194061:0.89:2,7:138.21:9545221:0.7:2,8:138.62:5722188:0.79:12,20:138.76:4963627:0.63:5,25:138.0:4196689:0.53:1,[25:137.74:3620276:0.53:0
GLD_011720C129,U,U,U,3789:138.56:5194061:8.62:0,3789:138.21:9545221:8.62:0,3789:138.62:5722188:9.85:6,3783:138.76:4963627:9.9:3,3783:138.0:4196689:9.9:0,[3783:137.74:3620276:9.9:0
GLD_011720C130,U,U,U,15266:138.56:5194061:9.3:12,15266:138.21:9545221:8.8:45,15266:138.62:5722188:9.15:21,15246:138.76:4963627:9.1:11,15245:138.0:4196689:8.45:63,[15245:137.74:3620276:8.35:26
GLD_011720C131,U,U,U,4114:138.56:5194061:11.83:0,4114:138.21:9545221:7.8:20,4099:138.62:5722188:8.25:2,4099:138.76:4963627:7.8:10,4099:138.0:4196689:7.47:12,[4099:137.74:3620276:7.51:4
GLD_011720C132,U,U,U,1209:138.56:5194061:7.44:16,1223:138.21:9545221:6.83:5,1228:138.62:5722188:6.83:0,1227:138.76:4963627:7.45:6,1222:138.0:4196689:7.05:26,[1238:137.74:3620276:7.05:0
GLD_011720C133,U,U,U,10239:138.56:5194061:6.43:3,10239:138.21:9545221:6.1:10,10239:138.62:5722188:6.51:3,10240:138.76:4963627:6.45:148,10164:138.0:4196689:5.81:1,[10164:137.74:3620276:5.64:1
GLD_011720C134,U,U,U,2404:138.56:5194061:5.55:468,2158:138.21:9545221:5.25:5,2158:138.62:5722188:5.25:0,2163:138.76:4963627:5.7:5,2161:138.0:4196689:4.96:16,[2160:137.74:3620276:4.8:5
GLD_011720C135,U,U,U,10843:138.56:5194061:4.77:96,10797:138.21:9545221:4.41:80,10824:138.62:5722188:4.83:112,10814:138.76:4963627:4.7:290,11015:138.0:4196689:4.1:48,[11009:137.74:3620276:4.04:13
GLD_011720C136,U,U,U,3988:138.56:5194061:4.1:56,3985:138.21:9545221:3.76:55,3934:138.62:5722188:4.1:6,3936:138.76:4963627:4.0:341,4082:138.0:4196689:3.5:116,[4103:137.74:3620276:3.35:63
GLD_011720C137,U,U,U,5409:138.56:5194061:3.4:62,5406:138.21:9545221:3.14:10,5406:138.62:5722188:3.4:27,5410:138.76:4963627:3.41:48,5395:138.0:4196689:2.89:80,[5378:137.74:3620276:2.75:67
GLD_011720C138,U,U,U,9127:138.56:5194061:2.88:276,9123:138.21:9545221:2.64:251,9240:138.62:5722188:2.82:275,9283:138.76:4963627:2.85:856,9567:138.0:4196689:2.41:2276,[9462:137.74:3620276:2.25:286
GLD_011720C139,U,U,U,2619:138.56:5194061:2.4:227,2646:138.21:9545221:2.27:80,2630:138.62:5722188:2.39:591,3000:138.76:4963627:2.36:357,3148:138.0:4196689:1.97:857,[3785:137.74:3620276:1.84:383
GLD_011720C140,U,U,U,29783:138.56:5194061:2.02:2999,31265:138.21:9545221:1.83:495,29078:138.62:5722188:1.99:394,29169:138.76:4963627:1.98:777,29276:138.0:4196689:1.62:434,[29172:137.74:3620276:1.52:481
GLD_011720C141,U,U,U,6087:138.56:5194061:1.73:111,6064:138.21:9545221:1.53:52,6058:138.62:5722188:1.7:126,6150:138.76:4963627:1.63:115,6149:138.0:4196689:1.33:359,[6089:137.74:3620276:1.24:161
GLD_011720C142,U,U,U,15057:138.56:5194061:1.45:442,15131:138.21:9545221:1.27:217,15003:138.62:5722188:1.4:239,15021:138.76:4963627:1.38:305,15092:138.0:4196689:1.11:1016,[15806:137.74:3620276:1.03:472
GLD_011720C143,U,U,U,19990:138.56:5194061:1.27:169,20037:138.21:9545221:1.1:95,20040:138.62:5722188:1.19:882,19505:138.76:4963627:1.15:724,19413:138.0:4196689:0.92:122,[19493:137.74:3620276:0.86:87
GLD_011720C144,U,U,U,13327:138.56:5194061:1.02:319,13422:138.21:9545221:0.91:19,13424:138.62:5722188:1.0:120,13636:138.76:4963627:0.96:767,13694:138.0:4196689:0.78:73,[13753:137.74:3620276:0.71:86
GLD_011720C145,U,U,U,33305:138.56:5194061:0.89:987,32650:138.21:9545221:0.79:1170,33763:138.62:5722188:0.85:294,33907:138.76:4963627:0.83:752,34469:138.0:4196689:0.66:323,[34539:137.74:3620276:0.58:204
GLD_011720C146,U,U,U,18343:138.56:5194061:0.75:46,18343:138.21:9545221:0.66:40,18373:138.62:5722188:0.73:41,18322:138.76:4963627:0.71:51,18349:138.0:4196689:0.54:1270,[18705:137.74:3620276:0.5:62
GLD_011720C147,U,U,U,6296:138.56:5194061:0.67:25,6280:138.21:9545221:0.58:37,6310:138.62:5722188:0.62:12,6318:138.76:4963627:0.6:223,6484:138.0:4196689:0.46:725,[6237:137.74:3620276:0.42:3
GLD_011720C148,U,U,U,5902:138.56:5194061:0.6:87,5876:138.21:9545221:0.5:11,5877:138.62:5722188:0.53:16,5875:138.76:4963627:0.5:91,5947:138.0:4196689:0.37:931,6439:137.74:3620276:0.36:13
GLD_112219C143,U,U,U,2302:138.56:5194061:0.1:15,2302:138.21:9545221:0.03:97,2296:138.62:5722188:0.03:172,2366:138.76:4963627:0.01:14,2363:138.0:4196689:0.01:4,2362:137.74:3620276:0.01:5
GLD_112219C143.5,U,U,U,1965:138.56:5194061:0.07:15,1968:138.21:9545221:0.03:6,1973:138.62:5722188:0.03:451,2373:138.76:4963627:0.01:1,2373:138.0:4196689:0.03:7,2373:137.74:3620276:0.01:7
GLD_112919C143,U,U,U,1306:138.56:5194061:0.2:5,1305:138.21:9545221:0.09:83,1318:138.62:5722188:0.11:28,1303:138.76:4963627:0.09:43,1321:138.0:4196689:0.04:53,1320:137.74:3620276:0.03:58
GLD_112919C143.5,U,U,U,645:138.56:5194061:0.16:15,647:138.21:9545221:0.1:11,655:138.62:5722188:0.08:106,715:138.76:4963627:0.06:1,715:138.0:4196689:0.06:0,715:137.74:3620276:0.03:20
GLD_120619C143,U,U,U,358:138.56:5194061:0.39:4,356:138.21:9545221:0.22:7,352:138.62:5722188:0.23:9,355:138.76:4963627:0.22:574,766:138.0:4196689:0.12:68,795:137.74:3620276:0.09:31
GLD_120619C143.5,U,U,U,127:138.56:5194061:0.33:3,130:138.21:9545221:0.21:1,129:138.62:5722188:0.2:3,134:138.76:4963627:0.15:4,138:138.0:4196689:0.13:4,140:137.74:3620276:0.09:134
GLD_121319C143,U,U,U,162:138.56:5194061:0.55:20,166:138.21:9545221:0.42:16,156:138.62:5722188:0.46:171,327:138.76:4963627:0.39:324,435:138.0:4196689:0.26:13,433:137.74:3620276:0.22:37
GLD_121319C143.5,U,U,U,570:138.56:5194061:0.53:5,574:138.21:9545221:0.53:0,574:138.62:5722188:0.37:13,575:138.76:4963627:0.35:6,575:138.0:4196689:0.24:2,U:137.74:3620276:U:U
GLD_122019C148,U,U,U,13110:138.56:5194061:0.22:45,13107:138.21:9545221:0.18:77,13144:138.62:5722188:0.17:105,13180:138.76:4963627:0.18:23,13187:138.0:4196689:0.1:19,13187:137.74:3620276:0.08:29
GLD_122719C143,U,U,U,22:138.56:5194061:0.76:11,27:138.21:9545221:0.61:10,37:138.62:5722188:0.61:0,38:138.76:4963627:0.64:11,49:138.0:4196689:0.45:171,194:137.74:3620276:0.42:140
GLD_122719C143.5,U,U,U,0:138.56:5194061:0.72:3,3:138.21:9545221:0.57:2,5:138.62:5722188:0.57:0,5:138.76:4963627:0.57:0,5:138.0:4196689:0.46:1,6:137.74:3620276:0.46:0
GLD_123119C148,U,U,U,2637:138.56:5194061:0.32:210,2641:138.21:9545221:0.25:4,2645:138.62:5722188:0.27:25,2661:138.76:4963627:0.23:12,2658:138.0:4196689:0.21:40,2646:137.74:3620276:0.21:0
GLD_122019C134.5,U,U,U,U,U,0:138.62:5722188:4.72:2,2:138.76:4963627:4.6:10,12:138.0:4196689:4.0:1,[13:137.74:3620276:4.0:0
GLD_122019C135.5,U,U,U,U,U,0:138.62:5722188:0.0:0,1:138.76:4963627:3.75:145,146:138.0:4196689:3.25:35,[131:137.74:3620276:3.09:5
GLD_122019C136.5,U,U,U,U,U,0:138.62:5722188:2.94:8,8:138.76:4963627:3.15:47,52:138.0:4196689:2.57:11,[49:137.74:3620276:2.39:13
GLD_122019C137.5,U,U,U,U,U,0:138.62:5722188:2.46:10,4:138.76:4963627:2.33:128,126:138.0:4196689:1.92:17,[129:137.74:3620276:1.8:18
GLD_122019C138.5,U,U,U,U,U,0:138.62:5722188:1.89:325,544:138.76:4963627:1.82:588,963:138.0:4196689:1.44:389,[1167:137.74:3620276:1.34:277
GLD_122019C139.5,U,U,U,U,U,0:138.62:5722188:1.48:7,362:138.76:4963627:1.44:627,882:138.0:4196689:1.07:299,[962:137.74:3620276:0.99:5
GLD_122019C140.5,U,U,U,U,U,0:138.62:5722188:1.11:10,63:138.76:4963627:1.07:279,333:138.0:4196689:0.79:13,[336:137.74:3620276:0.72:11
GLD_122019C141.5,U,U,U,U,U,0:138.62:5722188:0.86:262,276:138.76:4963627:0.79:186,460:138.0:4196689:0.56:778,[1238:137.74:3620276:0.52:7
GLD_122019C142.5,U,U,U,U,U,0:138.62:5722188:0.65:8,29:138.76:4963627:0.6:8,31:138.0:4196689:0.44:21,[50:137.74:3620276:0.38:11
GLD_122019C143.5,U,U,U,U,U,0:138.62:5722188:0.52:4,13:138.76:4963627:0.5:0,13:138.0:4196689:0.5:0,U:137.74:3620276:U:U
GLD_010320C140.5,U,U,U,U,U,U,U,0:138.0:4196689:1.1:2,[2:137.74:3620276:1.04:2
GLD_010320C134.5,U,U,U,U,U,U,U,0:138.0:4196689:0.0:0,[0:137.74:3620276:0.0:0
GLD_010320C133.5,U,U,U,U,U,U,U,0:138.0:4196689:0.0:0,[0:137.74:3620276:0.0:0
GLD_120619C132,U,U,U,U,U,U,U,66:138.0:4196689:6.8:0,[66:137.74:3620276:6.8:0
GLD_010320C141,U,U,U,U,U,U,U,0:138.0:4196689:0.95:50,[50:137.74:3620276:0.91:127
GLD_010320C138.5,U,U,U,U,U,U,U,0:138.0:4196689:1.99:60,[60:137.74:3620276:1.99:0
GLD_010320C136.5,U,U,U,U,U,U,U,0:138.0:4196689:0.0:0,[0:137.74:3620276:0.0:0
GLD_112919C134.5,U,U,U,U,U,U,U,0:138.0:4196689:3.85:20,[20:137.74:3620276:3.47:3
GLD_010320C140,U,U,U,U,U,U,U,0:138.0:4196689:0.0:0,[0:137.74:3620276:1.23:2
