Symbol,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
BIDU_122019P125,372.0,372:103.87,372:104.86,372:102.9,372:102.24,363:101.85,363.0,363:109.62,363:108.05,363:107.36,363:121.87:16213163:7.4:58,391:124.56:10078599:5.42:804,785:120.87:4022432:7.05:78,780:121.8:3466459:6.6:59,759:118.29:3622674:9.05:71,741:118.2:4727909:9.3:10,738:117.05:3794537:9.52:18,739:116.52:2482706:9.9:28,738:115.69:2574436:9.85:7,738:114.881:2311700:11.21:240,618:115.65:2796382:10.2:23,[605:117.99:3006708:8.45:11
BIDU_122019P130,740.0,740:103.87,740:104.86,740:102.9,740:102.08,740:101.85,738.0,738:109.62,738:108.05,738:107.36,738:121.87:16213163:11.25:55,763:124.56:10078599:8.4:293,772:120.87:4022432:10.7:4,770:121.8:3466459:9.55:1745,2497:118.29:3622674:12.51:3,2496:118.2:4727909:13.15:182,2621:117.05:3794537:12.67:2,U:116.52:2482706::,2621:115.69:2574436:14.6:51,2584:114.881:2311700:15.14:1,2584:115.65:2796382:14.83:3,2582:117.99:3006708:14.15:1
BIDU_122019P135,1109.0,1109:103.87,1109:104.86,1109:102.9,1109:102.0995,1109:101.85,1109.0,1109:109.62,1109:108.05,1109:107.36,1109:121.87:16213163:15.37:29,1112:124.56:10078599:11.85:10,1122:120.87:4022432:11.85:0,1122:121.8:3466459:11.85:0,1122:118.29:3622674:11.85:0,1122:118.2:4727909:11.85:0,1122:117.05:3794537:11.85:0,1122:116.52:2482706:11.85:0,1122:115.69:2574436:18.85:1,1121:114.881:2311700:18.85:0,1121:115.65:2796382:19.23:1,1122:117.99:3006708:17.14:4
BIDU_122019P140,412.0,410:103.87,410:104.86,410:102.9,410:102.26,404:101.85,404.0,404:109.62,404:108.05,404:107.36,404:121.87:16213163:19.95:12,404:124.56:10078599:15.0:5,404:120.87:4022432:15.0:0,404:121.8:3466459:17.49:2,402:118.29:3622674:21.43:3,399:118.2:4727909:21.43:0,399:117.05:3794537:21.43:0,U:116.52:2482706::,399:115.69:2574436:23.67:1,398:114.881:2311700:23.67:0,398:115.65:2796382:23.67:0,398:117.99:3006708:22.25:2
BIDU_122019P145,0.0,2:103.87,0:104.86,1:102.9,0:102.08,0:101.85,1.0,1:109.62,1:108.05,2:107.36,2:121.87:16213163:37.85:0,2:124.56:10078599:20.75:6,7:120.87:4022432:20.75:0,7:121.8:3466459:20.75:0,7:118.29:3622674:26.5:5,7:118.2:4727909:26.5:0,7:117.05:3794537:26.5:0,7:116.52:2482706:26.5:0,7:115.69:2574436:26.5:0,7:114.881:2311700:26.5:0,U:115.65:2796382:U:U,7:117.99:3006708:26.5:0
BIDU_122019P150,2.0,2:103.87,2:104.86,2:102.9,2:102.0755,2:101.85,2.0,2:109.62,2:108.05,2:107.36,2:121.87:16213163:45.8:0,2:124.56:10078599:25.0:1,3:120.87:4022432:25.0:0,3:121.8:3466459:25.0:0,3:118.29:3622674:25.0:0,3:118.2:4727909:25.0:0,3:117.05:3794537:25.0:0,3:116.52:2482706:25.0:0,3:115.69:2574436:25.0:0,3:114.881:2311700:25.0:0,2:115.65:2796382:25.0:0,2:117.99:3006708:25.0:0
BIDU_122019P155,78.0,78:103.87,78:104.86,78:102.9,78:102.24,78:101.85,78.0,78:109.62,78:108.05,78:107.36,78:121.87:16213163:52.35:0,78:124.56:10078599:52.35:0,78:120.87:4022432:52.35:0,78:121.8:3466459:52.35:0,78:118.29:3622674:52.35:0,78:118.2:4727909:52.35:0,78:117.05:3794537:52.35:0,78:116.52:2482706:52.35:0,78:115.69:2574436:52.35:0,78:114.881:2311700:52.35:0,78:115.65:2796382:52.35:0,78:117.99:3006708:52.35:0
BIDU_120619P105,0.0,0:103.87,0:104.86,1:102.9,1:102.2728,1:101.85,1.0,1:109.62,13:108.05,18:107.36,24:121.87:16213163:0.65:18,25:124.56:10078599:0.27:21,25:120.87:4022432:0.27:0,25:121.8:3466459:0.27:0,25:118.29:3622674:0.46:3,24:118.2:4727909:0.55:1,25:117.05:3794537:0.55:0,25:116.52:2482706:0.55:0,25:115.69:2574436:0.55:0,25:114.881:2311700:0.38:10,U:115.65:2796382:U:U,21:117.99:3006708:0.23:12
BIDU_120619P107,0.0,0:103.87,0:104.86,0:102.9,0:102.24,0:101.85,0.0,0:109.62,5:108.05,5:107.36,6:121.87:16213163:0.7:1,7:124.56:10078599:0.7:0,7:120.87:4022432:0.7:0,7:121.8:3466459:0.7:0,7:118.29:3622674:0.7:0,7:118.2:4727909:0.7:0,7:117.05:3794537:0.5:7,12:116.52:2482706:0.5:0,12:115.69:2574436:0.49:1,13:114.881:2311700:0.49:0,17:115.65:2796382:0.5:5,17:117.99:3006708:0.27:1
BIDU_120619P97,0.0,1:103.87,1:104.86,1:102.9,1:102.2728,1:101.85,4.0,4:109.62,4:108.05,4:107.36,5:121.87:16213163:1.46:0,5:124.56:10078599:0.2:1,4:120.87:4022432:0.2:0,4:121.8:3466459:0.2:0,4:118.29:3622674:0.2:0,4:118.2:4727909:0.2:0,4:117.05:3794537:0.2:0,U:116.52:2482706::,4:115.69:2574436:0.2:0,4:114.881:2311700:0.2:0,4:115.65:2796382:0.2:0,4:117.99:3006708:0.2:0
BIDU_120619P109,0.0,0:103.87,0:104.86,0:102.9,0:102.0538,0:101.85,0.0,0:109.62,0:108.05,7:107.36,7:121.87:16213163:1.02:1,8:124.56:10078599:1.77:1,9:120.87:4022432:0.8:1,10:121.8:3466459:0.8:0,10:118.29:3622674:0.8:0,10:118.2:4727909:0.8:0,10:117.05:3794537:0.8:0,10:116.52:2482706:0.82:25,35:115.69:2574436:0.82:0,35:114.881:2311700:1.22:2,36:115.65:2796382:1.02:0,[36:117.99:3006708:0.51:1
BIDU_120619P113,0.0,0:103.87,0:104.86,0:102.9,0:102.24,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:1.65:4,4:124.56:10078599:0.83:14,8:120.87:4022432:1.3:42,39:121.8:3466459:1.3:0,39:118.29:3622674:1.6:30,69:118.2:4727909:1.75:1,70:117.05:3794537:1.65:34,97:116.52:2482706:1.65:0,97:115.69:2574436:1.81:48,92:114.881:2311700:2.27:55,97:115.65:2796382:1.75:7,[100:117.99:3006708:0.93:27
BIDU_120619P106,0.0,0:103.87,0:104.86,0:102.9,0:102.07,0:101.85,0.0,0:109.62,0:108.05,2:107.36,5:121.87:16213163:4.45:0,5:124.56:10078599:0.32:45,50:120.87:4022432:0.41:50,5:121.8:3466459:0.41:0,5:118.29:3622674:0.52:1,6:118.2:4727909:0.52:0,6:117.05:3794537:0.52:0,U:116.52:2482706::,35:115.69:2574436:0.44:1,36:114.881:2311700:0.44:0,36:115.65:2796382:0.44:0,36:117.99:3006708:0.29:5
BIDU_120619P111,0.0,0:103.87,0:104.86,0:102.9,0:102.24,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:1.3:8,8:124.56:10078599:0.6:5,8:120.87:4022432:0.87:1,9:121.8:3466459:0.59:3,9:118.29:3622674:1.15:1,10:118.2:4727909:1.15:0,10:117.05:3794537:1.18:1,11:116.52:2482706:1.18:0,11:115.69:2574436:1.22:32,37:114.881:2311700:1.61:18,40:115.65:2796382:1.13:8,[40:117.99:3006708:0.71:6
BIDU_120619P97.5,0.0,0:103.87,0:104.86,0:102.9,0:102.0995,0:101.85,0.0,0:109.62,0:108.05,0:107.36,1:121.87:16213163:1.5:0,1:124.56:10078599:0.26:1,1:120.87:4022432:0.26:0,1:121.8:3466459:0.26:0,1:118.29:3622674:0.26:0,1:118.2:4727909:0.26:0,1:117.05:3794537:0.26:0,1:116.52:2482706:0.26:0,1:115.69:2574436:0.26:0,1:114.881:2311700:0.26:0,1:115.65:2796382:0.26:0,1:117.99:3006708:0.26:0
BIDU_120619P108,0.0,0:103.87,0:104.86,0:102.9,0:102.0755,0:101.85,0.0,0:109.62,7:108.05,10:107.36,17:121.87:16213163:1.1:1,17:124.56:10078599:1.1:0,17:120.87:4022432:0.57:11,25:121.8:3466459:0.57:0,25:118.29:3622674:0.83:2,25:118.2:4727909:0.82:10,30:117.05:3794537:0.61:3,27:116.52:2482706:0.66:8,35:115.69:2574436:0.66:0,35:114.881:2311700:0.61:1,36:115.65:2796382:0.61:5,[36:117.99:3006708:0.41:10
BIDU_112219P97,0.0,14:103.87,14:104.86,20:102.9,20:102.14,24:101.85,33.0,35:109.62,35:108.05,75:107.36,92:121.87:16213163:0.19:3,90:124.56:10078599:0.04:8,88:120.87:4022432:0.04:0,88:121.8:3466459:0.04:0,88:118.29:3622674:0.04:1,89:118.2:4727909:0.04:0,89:117.05:3794537:0.03:2,U:116.52:2482706::,88:115.69:2574436:0.65:0,88:114.881:2311700:0.65:0,88:115.65:2796382:0.65:0,88:117.99:3006708:0.65:0
BIDU_120619P102,0.0,0:103.87,0:104.86,0:102.9,0:102.0,0:101.85,757.0,804:109.62,334:108.05,256:107.36,260:121.87:16213163:0.34:4,260:124.56:10078599:0.34:0,260:120.87:4022432:0.26:3,258:121.8:3466459:0.26:0,258:118.29:3622674:0.26:0,258:118.2:4727909:0.26:0,258:117.05:3794537:0.23:5,U:116.52:2482706::,263:115.69:2574436:0.22:1,263:114.881:2311700:0.22:0,263:115.65:2796382:0.22:0,263:117.99:3006708:0.22:0
BIDU_120619P110,0.0,0:103.87,0:104.86,0:102.9,0:102.08,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:1.1:14,4:124.56:10078599:0.59:18,21:120.87:4022432:0.8:18,33:121.8:3466459:0.5:6,33:118.29:3622674:1.0:15,42:118.2:4727909:1.19:11,50:117.05:3794537:1.0:18,52:116.52:2482706:0.93:22,73:115.69:2574436:1.04:12,77:114.881:2311700:1.26:14,91:115.65:2796382:0.92:5,[95:117.99:3006708:0.46:45
BIDU_120619P98.5,0.0,0:103.87,0:104.86,0:102.9,0:102.14,16:101.85,19.0,19:109.62,19:108.05,23:107.36,23:121.87:16213163:0.3:1,23:124.56:10078599:0.3:0,23:120.87:4022432:0.3:0,23:121.8:3466459:0.3:0,23:118.29:3622674:0.3:0,23:118.2:4727909:0.3:0,23:117.05:3794537:0.3:0,23:116.52:2482706:0.3:0,23:115.69:2574436:0.3:0,23:114.881:2311700:0.3:0,23:115.65:2796382:0.3:0,23:117.99:3006708:0.3:0
BIDU_120619P100,0.0,0:103.87,0:104.86,4:102.9,10:102.24,10:101.85,13.0,12:109.62,17:108.05,17:107.36,18:121.87:16213163:0.5:4,16:124.56:10078599:0.18:2,16:120.87:4022432:0.27:3,18:121.8:3466459:0.27:0,18:118.29:3622674:0.28:7,20:118.2:4727909:0.28:0,20:117.05:3794537:0.28:0,20:116.52:2482706:0.23:1,20:115.69:2574436:0.17:12,32:114.881:2311700:0.23:25,52:115.65:2796382:0.23:0,52:117.99:3006708:0.1:3
BIDU_120619P99.5,0.0,0:103.87,0:104.86,0:102.9,0:102.24,0:101.85,0.0,0:109.62,1:108.05,1:107.36,1:121.87:16213163:2.24:0,1:124.56:10078599:2.24:0,1:120.87:4022432:2.24:0,1:121.8:3466459:2.24:0,1:118.29:3622674:2.24:0,1:118.2:4727909:2.24:0,1:117.05:3794537:2.24:0,U:116.52:2482706::,1:115.69:2574436:2.24:0,1:114.881:2311700:2.24:0,1:115.65:2796382:2.24:0,1:117.99:3006708:2.24:0
BIDU_120619P101,0.0,0:103.87,0:104.86,6:102.9,6:102.08,6:101.85,30.0,77:109.62,68:108.05,45:107.36,40:121.87:16213163:2.52:0,40:124.56:10078599:2.52:0,40:120.87:4022432:0.22:2,38:121.8:3466459:0.22:0,38:118.29:3622674:0.22:0,38:118.2:4727909:0.22:0,38:117.05:3794537:0.22:0,38:116.52:2482706:0.22:0,38:115.69:2574436:0.22:0,38:114.881:2311700:0.22:0,U:115.65:2796382:U:U,38:117.99:3006708:0.22:0
BIDU_120619P99,0.0,0:103.87,1:104.86,4:102.9,5:102.08,5:101.85,8.0,8:109.62,15:108.05,15:107.36,15:121.87:16213163:0.22:5,17:124.56:10078599:0.21:3,14:120.87:4022432:0.21:0,14:121.8:3466459:0.21:0,14:118.29:3622674:0.21:0,14:118.2:4727909:0.21:0,14:117.05:3794537:0.21:0,14:116.52:2482706:0.21:0,14:115.69:2574436:0.21:0,14:114.881:2311700:0.21:0,U:115.65:2796382:U:U,14:117.99:3006708:0.21:0
BIDU_120619P103,0.0,0:103.87,0:104.86,0:102.9,0:102.1443,3:101.85,89.0,119:109.62,107:108.05,106:107.36,106:121.87:16213163:0.52:7,106:124.56:10078599:0.22:7,102:120.87:4022432:0.22:0,102:121.8:3466459:0.23:1,102:118.29:3622674:0.23:0,102:118.2:4727909:0.23:0,102:117.05:3794537:0.23:0,U:116.52:2482706::,103:115.69:2574436:0.28:1,102:114.881:2311700:0.28:0,102:115.65:2796382:0.28:0,102:117.99:3006708:0.11:2
BIDU_120619P98,0.0,0:103.87,0:104.86,0:102.9,1:102.2728,5:101.85,5.0,5:109.62,11:108.05,11:107.36,11:121.87:16213163:0.24:1,11:124.56:10078599:0.24:0,11:120.87:4022432:0.16:5,16:121.8:3466459:0.15:1,16:118.29:3622674:0.15:0,16:118.2:4727909:0.15:0,16:117.05:3794537:0.15:0,16:116.52:2482706:0.15:0,16:115.69:2574436:0.15:0,16:114.881:2311700:0.15:0,U:115.65:2796382:U:U,U:117.99:3006708:U:U
BIDU_120619P112,0.0,0:103.87,0:104.86,0:102.9,0:102.2728,0:101.85,0.0,0:109.62,0:108.05,0:107.36,0:121.87:16213163:0.0:0,0:124.56:10078599:0.8:1,1:120.87:4022432:1.03:12,11:121.8:3466459:0.86:4,13:118.29:3622674:1.57:3,16:118.2:4727909:1.52:12,17:117.05:3794537:1.42:7,21:116.52:2482706:1.42:0,21:115.69:2574436:1.5:3,24:114.881:2311700:1.37:14,36:115.65:2796382:1.81:12,[48:117.99:3006708:0.88:4
BIDU_112919P97,0.0,30:103.87,35:104.86,35:102.9,44:102.1112,48:101.85,48.0,52:109.62,58:108.05,61:107.36,66:121.87:16213163:0.21:12,60:124.56:10078599:0.21:0,60:120.87:4022432:0.21:0,60:121.8:3466459:0.21:0,60:118.29:3622674:0.21:0,60:118.2:4727909:0.21:0,60:117.05:3794537:0.21:0,U:116.52:2482706::,60:115.69:2574436:0.21:0,60:114.881:2311700:0.21:0,60:115.65:2796382:0.21:0,60:117.99:3006708:0.21:0
BIDU_120619P104,0.0,0:103.87,0:104.86,0:102.9,0:102.19,0:101.85,64.0,101:109.62,58:108.05,47:107.36,47:121.87:16213163:0.48:17,35:124.56:10078599:0.48:0,35:120.87:4022432:0.48:0,35:121.8:3466459:0.28:1,35:118.29:3622674:0.28:0,35:118.2:4727909:0.28:0,35:117.05:3794537:0.28:0,U:116.52:2482706::,:115.69:2574436:U:U,38:114.881:2311700:0.31:0,38:115.65:2796382:0.31:0,38:117.99:3006708:0.17:5
BIDU_112219P113,0.0,0:103.87,0:104.86,0:102.9,0:102.045,0:101.85,0.0,0:109.62,0:108.05,2:107.36,2:121.87:16213163:0.83:19:121.87:16213163:0.83:19,17:124.56:10078599:0.34:22:124.56:10078599:0.34:22,28:120.87:4022432:0.52:35:120.87:4022432:0.52:35,47:121.8:3466459:0.34:12:121.8:3466459:0.34:12,47:118.29:3622674:0.67:135:118.29:3622674:0.67:135,108:118.2:4727909:0.66:154:118.2:4727909:0.66:154,191:117.05:3794537:0.64:97:117.05:3794537:0.64:97,233:116.52:2482706:0.54:217:116.52:2482706:0.54:217,336:115.69:2574436:0.48:64:115.69:2574436:0.48:64,355:114.881:2311700:0.67:758:114.881:2311700:0.67:758,780:115.65:2796382:0.15:139:115.65:2796382:0.15:139,[799:117.99:3006708:0.01:35:117.99:3006708:0.01:35
BIDU_112219P98.5,0.0,29:103.87,38:104.86,65:102.9,65:102.045,65:101.85,65.0,65:109.62,66:108.05,67:107.36,68:121.87:16213163:0.63:2:121.87:16213163:0.63:2,67:124.56:10078599:0.63:0:124.56:10078599:0.63:0,U:120.87:4022432:.0::120.87:4022432::,67:121.8:3466459:0.63:0:121.8:3466459:0.63:0,67:118.29:3622674:0.63:0:118.29:3622674:0.63:0,67:118.2:4727909:0.63:0:118.2:4727909:0.63:0,67:117.05:3794537:0.63:0:117.05:3794537:0.63:0,67:116.52:2482706:0.63:0:116.52:2482706:0.63:0,:115.69:2574436:U:U:115.69:2574436:U:U,67:114.881:2311700:0.63:0:114.881:2311700:0.63:0,67:115.65:2796382:0.63:0:115.65:2796382:0.63:0,67:117.99:3006708:0.63:0:117.99:3006708:0.63:0
BIDU_112219P100,0.0,244:103.87,234:104.86,237:102.9,234:102.045,250:101.85,255.0,265:109.62,267:108.05,261:107.36,283:121.87:16213163:0.11:8:121.87:16213163:0.11:8,284:124.56:10078599:0.05:14:124.56:10078599:0.05:14,277:120.87:4022432:0.07:22:120.87:4022432:0.07:22,297:121.8:3466459:0.07:0:121.8:3466459:0.07:0,297:118.29:3622674:0.07:0:118.29:3622674:0.07:0,297:118.2:4727909:0.07:0:118.2:4727909:0.07:0,297:117.05:3794537:0.07:0:117.05:3794537:0.07:0,297:116.52:2482706:0.06:10:116.52:2482706:0.06:10,302:115.69:2574436:0.06:0:115.69:2574436:0.06:0,302:114.881:2311700:0.06:0:114.881:2311700:0.06:0,297:115.65:2796382:0.05:1:115.65:2796382:0.05:1,297:117.99:3006708:0.05:0:117.99:3006708:0.05:0
BIDU_122019P75,0.0,274:103.87,274:104.86,274:102.9,274:102.08,277:101.85,277.0,320:109.62,318:108.05,318:107.36,301:121.87:16213163:0.06:8:121.87:16213163:0.06:8,296:124.56:10078599:0.07:1:124.56:10078599:0.07:1,296:120.87:4022432:0.07:0:120.87:4022432:0.07:0,296:121.8:3466459:0.05:1:121.8:3466459:0.05:1,295:118.29:3622674:0.04:5:118.29:3622674:0.04:5,290:118.2:4727909:0.04:0:118.2:4727909:0.04:0,290:117.05:3794537:0.04:0:117.05:3794537:0.04:0,290:116.52:2482706:0.04:0:116.52:2482706:0.04:0,290:115.69:2574436:0.04:0:115.69:2574436:0.04:0,290:114.881:2311700:0.04:0:114.881:2311700:0.04:0,290:115.65:2796382:0.06:0:115.65:2796382:0.06:0,290:117.99:3006708:0.06:0:117.99:3006708:0.06:0
BIDU_120619P99,0.0,0:103.87,1:104.86,4:102.9,5:102.08,5:101.85,8.0,8:109.62,15:108.05,15:107.36,15:121.87:16213163:0.22:5:121.87:16213163:0.22:5,17:124.56:10078599:0.21:3:124.56:10078599:0.21:3,14:120.87:4022432:0.21:0:120.87:4022432:0.21:0,14:121.8:3466459:0.21:0:121.8:3466459:0.21:0,14:118.29:3622674:0.21:0:118.29:3622674:0.21:0,14:118.2:4727909:0.21:0:118.2:4727909:0.21:0,14:117.05:3794537:0.21:0:117.05:3794537:0.21:0,14:116.52:2482706:0.21:0:116.52:2482706:0.21:0,14:115.69:2574436:0.21:0:115.69:2574436:0.21:0,14:114.881:2311700:0.21:0:114.881:2311700:0.21:0,U:115.65:2796382:U:U:115.65:2796382:U:U,14:117.99:3006708:0.21:0:117.99:3006708:0.21:0
BIDU_112219P103,0.0,572:103.87,581:104.86,582:102.9,567:102.08,560:101.85,566.0,566:109.62,519:108.05,521:107.36,847:121.87:16213163:0.15:10:121.87:16213163:0.15:10,U:124.56:10078599:0.11:1:124.56:10078599:.1:,851:120.87:4022432:::120.87:4022432:0.3:5,846:121.8:3466459:0.3:0:121.8:3466459:0.3:0,846:118.29:3622674:0.1:11:118.29:3622674:0.1:11,846:118.2:4727909:0.1:0:118.2:4727909:0.1:0,846:117.05:3794537:0.07:4:117.05:3794537:0.07:4,U:116.52:2482706:::116.52:2482706::,847:115.69:2574436:0.07:0:115.69:2574436:0.07:0,847:114.881:2311700:0.07:0:114.881:2311700:0.07:0,847:115.65:2796382:0.07:0:115.65:2796382:0.07:0,847:117.99:3006708:0.07:0:117.99:3006708:0.07:0
BIDU_112219P107,0.0,1:103.87,1:104.86,1:102.9,1:102.0538,1:101.85,1.0,1:109.62,12:108.05,12:107.36,34:121.87:16213163:0.27:16:121.87:16213163:0.27:16,35:124.56:10078599:0.18:2:124.56:10078599:0.18:2,35:120.87:4022432:0.16:1:120.87:4022432:0.16:1,35:121.8:3466459:0.16:0:121.8:3466459:0.16:0,35:118.29:3622674:0.16:0:118.29:3622674:0.16:0,35:118.2:4727909:0.16:0:118.2:4727909:0.16:0,35:117.05:3794537:0.1:1:117.05:3794537:0.1:1,36:116.52:2482706:0.11:172:116.52:2482706:0.11:172,198:115.69:2574436:0.05:76:115.69:2574436:0.05:76,185:114.881:2311700:0.04:44:114.881:2311700:0.04:44,184:115.65:2796382:0.05:9:115.65:2796382:0.05:9,192:117.99:3006708:0.05:0:117.99:3006708:0.05:0
BIDU_120619P109,0.0,0:103.87,0:104.86,0:102.9,0:102.0538,0:101.85,0.0,0:109.62,0:108.05,7:107.36,7:121.87:16213163:1.02:1:121.87:16213163:1.02:1,8:124.56:10078599:1.77:1:124.56:10078599:1.77:1,9:120.87:4022432:0.8:1:120.87:4022432:0.8:1,10:121.8:3466459:0.8:0:121.8:3466459:0.8:0,10:118.29:3622674:0.8:0:118.29:3622674:0.8:0,10:118.2:4727909:0.8:0:118.2:4727909:0.8:0,10:117.05:3794537:0.8:0:117.05:3794537:0.8:0,10:116.52:2482706:0.82:25:116.52:2482706:0.82:25,35:115.69:2574436:0.82:0:115.69:2574436:0.82:0,35:114.881:2311700:1.22:2:114.881:2311700:1.22:2,36:115.65:2796382:1.02:0:115.65:2796382:1.02:0,[36:117.99:3006708:0.51:1:117.99:3006708:0.51:1
BIDU_112919P108,0.0,4:103.87,4:104.86,4:102.9,4:102.0538,4:101.85,4.0,4:109.62,20:108.05,31:107.36,123:121.87:16213163:0.62:117:121.87:16213163:0.62:117,94:124.56:10078599:0.62:0:124.56:10078599:0.62:0,94:120.87:4022432:0.62:0:120.87:4022432:0.62:0,94:121.8:3466459:0.3:8:121.8:3466459:0.3:8,95:118.29:3622674:0.45:1:118.29:3622674:0.45:1,96:118.2:4727909:0.49:45:118.2:4727909:0.49:45,104:117.05:3794537:0.29:1:117.05:3794537:0.29:1,103:116.52:2482706:0.39:110:116.52:2482706:0.39:110,173:115.69:2574436:0.39:0:115.69:2574436:0.39:0,173:114.881:2311700:0.3:1:114.881:2311700:0.3:1,175:115.65:2796382:0.33:1:115.65:2796382:0.33:1,[175:117.99:3006708:0.06:113:117.99:3006708:0.06:113
BIDU_112919P113,0.0,0:103.87,0:104.86,0:102.9,0:102.0538,0:101.85,0.0,0:109.62,6:108.05,6:107.36,6:121.87:16213163:1.31:17:121.87:16213163:1.31:17,12:124.56:10078599:0.52:24:124.56:10078599:0.52:24,22:120.87:4022432:0.81:8:120.87:4022432:0.81:8,22:121.8:3466459:0.58:9:121.8:3466459:0.58:9,31:118.29:3622674:1.15:18:118.29:3622674:1.15:18,36:118.2:4727909:1.14:776:118.2:4727909:1.14:776,748:117.05:3794537:1.14:61:117.05:3794537:1.14:61,747:116.52:2482706:1.02:16:116.52:2482706:1.02:16,738:115.69:2574436:1.08:266:115.69:2574436:1.08:266,947:114.881:2311700:1.35:117:114.881:2311700:1.35:117,951:115.65:2796382:0.87:174:115.65:2796382:0.87:174,[995:117.99:3006708:0.29:333:117.99:3006708:0.29:333
BIDU_120619P106,0.0,0:103.87,0:104.86,0:102.9,0:102.07,0:101.85,0.0,0:109.62,0:108.05,2:107.36,5:121.87:16213163:4.45:0:121.87:16213163:4.45:0,5:124.56:10078599:0.32:45:124.56:10078599:0.32:45,50:120.87:4022432:0.41:50:120.87:4022432:0.41:50,5:121.8:3466459:0.41:0:121.8:3466459:0.41:0,5:118.29:3622674:0.52:1:118.29:3622674:0.52:1,6:118.2:4727909:0.52:0:118.2:4727909:0.52:0,6:117.05:3794537:0.52:0:117.05:3794537:0.52:0,U:116.52:2482706:::116.52:2482706::,35:115.69:2574436:0.44:1:115.69:2574436:0.44:1,36:114.881:2311700:0.44:0:114.881:2311700:0.44:0,36:115.65:2796382:0.44:0:115.65:2796382:0.44:0,36:117.99:3006708:0.29:5:117.99:3006708:0.29:5
BIDU_112919P112,0.0,0:103.87,0:104.86,0:102.9,0:102.07,0:101.85,0.0,0:109.62,14:108.05,14:107.36,14:121.87:16213163:1.15:43:121.87:16213163:1.15:43,34:124.56:10078599:0.47:23:124.56:10078599:0.47:23,29:120.87:4022432:0.64:15:120.87:4022432:0.64:15,31:121.8:3466459:0.57:3:121.8:3466459:0.57:3,31:118.29:3622674:1.0:9:118.29:3622674:1.0:9,38:118.2:4727909:1.03:10:118.2:4727909:1.03:10,44:117.05:3794537:0.89:12:117.05:3794537:0.89:12,43:116.52:2482706:1.01:43:116.52:2482706:1.01:43,78:115.69:2574436:0.83:16:115.69:2574436:0.83:16,84:114.881:2311700:1.12:100:114.881:2311700:1.12:100,117:115.65:2796382:0.61:144:115.65:2796382:0.61:144,[194:117.99:3006708:0.16:72:117.99:3006708:0.16:72
BIDU_112919P99,0.0,2:103.87,2:104.86,2:102.9,2:102.0755,5:101.85,7.0,9:109.62,10:108.05,9:107.36,9:121.87:16213163:0.03:2:121.87:16213163:0.03:2,9:124.56:10078599:0.03:0:124.56:10078599:0.03:0,9:120.87:4022432:0.03:0:120.87:4022432:0.03:0,9:121.8:3466459:0.03:0:121.8:3466459:0.03:0,9:118.29:3622674:0.03:0:118.29:3622674:0.03:0,9:118.2:4727909:0.03:0:118.2:4727909:0.03:0,9:117.05:3794537:0.03:0:117.05:3794537:0.03:0,U:116.52:2482706:::116.52:2482706::,:115.69:2574436:U:U:115.69:2574436:U:U,9:114.881:2311700:0.03:0:114.881:2311700:0.03:0,9:115.65:2796382:0.03:0:115.65:2796382:0.03:0,9:117.99:3006708:0.03:0:117.99:3006708:0.03:0
BIDU_120619P108,0.0,0:103.87,0:104.86,0:102.9,0:102.0755,0:101.85,0.0,0:109.62,7:108.05,10:107.36,17:121.87:16213163:1.1:1:121.87:16213163:1.1:1,17:124.56:10078599:1.1:0:124.56:10078599:1.1:0,17:120.87:4022432:0.57:11:120.87:4022432:0.57:11,25:121.8:3466459:0.57:0:121.8:3466459:0.57:0,25:118.29:3622674:0.83:2:118.29:3622674:0.83:2,25:118.2:4727909:0.82:10:118.2:4727909:0.82:10,30:117.05:3794537:0.61:3:117.05:3794537:0.61:3,27:116.52:2482706:0.66:8:116.52:2482706:0.66:8,35:115.69:2574436:0.66:0:115.69:2574436:0.66:0,35:114.881:2311700:0.61:1:114.881:2311700:0.61:1,36:115.65:2796382:0.61:5:115.65:2796382:0.61:5,[36:117.99:3006708:0.41:10:117.99:3006708:0.41:10
BIDU_112919P104,0.0,4:103.87,17:104.86,17:102.9,17:102.0755,17:101.85,17.0,19:109.62,28:108.05,28:107.36,28:121.87:16213163:0.3:20:121.87:16213163:0.3:20,26:124.56:10078599:0.3:0:124.56:10078599:0.3:0,26:120.87:4022432:0.3:0:120.87:4022432:0.3:0,26:121.8:3466459:0.3:0:121.8:3466459:0.3:0,26:118.29:3622674:0.3:0:118.29:3622674:0.3:0,26:118.2:4727909:0.27:20:118.2:4727909:0.27:20,34:117.05:3794537:0.19:6:117.05:3794537:0.19:6,U:116.52:2482706:::116.52:2482706::,40:115.69:2574436:0.13:36:115.69:2574436:0.13:36,76:114.881:2311700:0.14:20:114.881:2311700:0.14:20,61:115.65:2796382:0.09:5:115.65:2796382:0.09:5,61:117.99:3006708:0.04:6:117.99:3006708:0.04:6
