Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
TWTR_122019P20,1058:29.21:10558698:0.02:40,1098:29.34:9668295:0.02:0,1098:29.05:15077365:0.02:1,1097:29.08:9303232:0.02:0,1097:28.89:13655509:0.02:0,1097:29.25:12156794:0.01:40,1057:29.49:14537556:0.01:0,1057:29.17:14117068:0.01:0,1057:29.79:24276137:0.01:0,1057:30.03:14159319:0.01:2
TWTR_122019P21,80:29.21:10558698:0.04:0,80:29.34:9668295:0.04:0,80:29.05:15077365:0.04:0,80:29.08:9303232:0.04:1,81:28.89:13655509:0.04:0,81:29.25:12156794:0.04:0,81:29.49:14537556:0.02:5,80:29.17:14117068:0.02:1,79:29.79:24276137:0.01:1,78:30.03:14159319:0.01:0
TWTR_122019P22,1795:29.21:10558698:0.05:4,1798:29.34:9668295:0.05:0,1798:29.05:15077365:0.05:0,1798:29.08:9303232:0.03:1,1799:28.89:13655509:0.03:0,1799:29.25:12156794:0.02:2,1797:29.49:14537556:0.03:7,1797:29.17:14117068:0.03:0,1797:29.79:24276137:0.03:0,1797:30.03:14159319:0.01:6
TWTR_122019P23,114:29.21:10558698:0.04:0,114:29.34:9668295:0.04:0,114:29.05:15077365:0.04:1,115:29.08:9303232:0.04:0,115:28.89:13655509:0.04:0,115:29.25:12156794:0.04:0,115:29.49:14537556:0.03:6,116:29.17:14117068:0.03:2,116:29.79:24276137:0.02:1,115:30.03:14159319:0.02:0
TWTR_122019P24,360:29.21:10558698:0.08:11,355:29.34:9668295:0.09:10,365:29.05:15077365:0.08:2,367:29.08:9303232:0.05:1160,1474:28.89:13655509:0.07:3,1477:29.25:12156794:0.04:58,1419:29.49:14537556:0.03:6,1420:29.17:14117068:0.04:0,1420:29.79:24276137:0.04:14,1406:30.03:14159319:0.04:17
TWTR_122019P25,3031:29.21:10558698:0.14:5,3032:29.34:9668295:0.12:119,3118:29.05:15077365:0.11:27,3111:29.08:9303232:0.12:11,3120:28.89:13655509:0.12:51,3125:29.25:12156794:0.07:46,3126:29.49:14537556:0.06:786,3422:29.17:14117068:0.09:34,3449:29.79:24276137:0.07:172,3480:30.03:14159319:0.04:45
TWTR_122019P26,6426:29.21:10558698:0.24:62,6391:29.34:9668295:0.21:40,6418:29.05:15077365:0.22:105,6448:29.08:9303232:0.2:74,6476:28.89:13655509:0.2:59,6438:29.25:12156794:0.13:144,6456:29.49:14537556:0.1:41,6437:29.17:14117068:0.14:197,6475:29.79:24276137:0.11:86,[6495:30.03:14159319:0.07:17
TWTR_122019P27,5891:29.21:10558698:0.38:91,5933:29.34:9668295:0.35:46,5946:29.05:15077365:0.38:258,6059:29.08:9303232:0.36:230,6066:28.89:13655509:0.35:399,6086:29.25:12156794:0.25:248,6101:29.49:14537556:0.19:71,6165:29.17:14117068:0.25:299,6370:29.79:24276137:0.2:1201,[6478:30.03:14159319:0.15:69
TWTR_122019P28,8176:29.21:10558698:0.67:232,8166:29.34:9668295:0.58:878,8635:29.05:15077365:0.65:438,8685:29.08:9303232:0.61:77,8676:28.89:13655509:0.65:245,8773:29.25:12156794:0.48:165,8705:29.49:14537556:0.4:567,8845:29.17:14117068:0.52:145,8816:29.79:24276137:0.38:155,[8756:30.03:14159319:0.29:78
TWTR_122019P29,5157:29.21:10558698:1.04:226,5267:29.34:9668295:1.01:587,5684:29.05:15077365:1.06:501,5927:29.08:9303232:1.0:581,6016:28.89:13655509:1.09:1823,7280:29.25:12156794:0.86:1580,6481:29.49:14537556:0.75:296,6714:29.17:14117068:0.87:1865,7833:29.79:24276137:0.7:783,[7665:30.03:14159319:0.56:127
TWTR_122019P30,4657:29.21:10558698:1.59:134,4660:29.34:9668295:1.49:79,4669:29.05:15077365:1.63:1082,5717:29.08:9303232:1.6:364,5746:28.89:13655509:1.69:87,5785:29.25:12156794:1.41:1055,5777:29.49:14537556:1.28:386,5804:29.17:14117068:1.54:171,5686:29.79:24276137:1.11:1921,[5862:30.03:14159319:0.99:525
TWTR_122019P31,2018:29.21:10558698:2.27:112,1976:29.34:9668295:2.17:40,1982:29.05:15077365:2.33:65,1950:29.08:9303232:2.32:71,1946:28.89:13655509:2.51:20,1931:29.25:12156794:2.11:267,2072:29.49:14537556:1.92:52,2060:29.17:14117068:2.34:58,2050:29.79:24276137:1.81:287,[2082:30.03:14159319:1.59:102
TWTR_122019P32,4915:29.21:10558698:3.06:11,4914:29.34:9668295:3.05:19,4907:29.05:15077365:3.2:55,4876:29.08:9303232:3.15:92,4829:28.89:13655509:3.36:45,4793:29.25:12156794:2.88:14,4791:29.49:14537556:2.92:2,4814:29.17:14117068:3.16:564,4851:29.79:24276137:2.45:142,[4379:30.03:14159319:2.33:45
TWTR_122019P33,4164:29.21:10558698:3.9:13,4157:29.34:9668295:3.9:10,4153:29.05:15077365:4.13:15,4161:29.08:9303232:4.05:8,4162:28.89:13655509:4.27:15,4160:29.25:12156794:3.84:22,4155:29.49:14537556:3.58:36,4127:29.17:14117068:3.87:28,4141:29.79:24276137:3.22:55,[4124:30.03:14159319:3.22:0
TWTR_122019P34,7792:29.21:10558698:4.8:1539,7762:29.34:9668295:4.89:105,7723:29.05:15077365:5.1:22,7706:29.08:9303232:5.06:14,7707:28.89:13655509:5.18:79,7719:29.25:12156794:4.82:13,7714:29.49:14537556:4.5:188,7639:29.17:14117068:5.05:14,7627:29.79:24276137:4.3:47,[7585:30.03:14159319:4.1:7
TWTR_122019P35,2601:29.21:10558698:5.83:24,2590:29.34:9668295:5.85:60,2562:29.05:15077365:6.02:36,2541:29.08:9303232:6.0:3,2538:28.89:13655509:6.15:20,2531:29.25:12156794:5.75:61,2586:29.49:14537556:5.45:47,2616:29.17:14117068:5.95:8,2610:29.79:24276137:5.35:19,[2597:30.03:14159319:5.0:7
TWTR_122019P36,659:29.21:10558698:6.8:6,657:29.34:9668295:6.8:0,657:29.05:15077365:7.04:19,619:29.08:9303232:6.95:13,616:28.89:13655509:7.18:4,613:29.25:12156794:6.73:2,612:29.49:14537556:6.57:10,612:29.17:14117068:6.64:1,611:29.79:24276137:6.64:0,611:30.03:14159319:6.64:0
TWTR_122019P37,652:29.21:10558698:7.73:20,663:29.34:9668295:7.8:29,672:29.05:15077365:7.96:39,670:29.08:9303232:7.95:49,469:28.89:13655509:7.85:5,469:29.25:12156794:7.85:0,469:29.49:14537556:7.95:1,469:29.17:14117068:7.7:0,469:29.79:24276137:7.7:0,469:30.03:14159319:7.7:0
TWTR_122019P38,2336:29.21:10558698:8.8:16,2330:29.34:9668295:8.77:39,2335:29.05:15077365:8.98:20,1548:29.08:9303232:8.95:124,1139:28.89:13655509:9.15:4,1136:29.25:12156794:8.8:22,1023:29.49:14537556:8.91:1,1023:29.17:14117068:9.05:3,1023:29.79:24276137:8.0:4,1021:30.03:14159319:8.0:0
TWTR_122019P39,427:29.21:10558698:9.69:6,425:29.34:9668295:9.77:2,426:29.05:15077365:9.75:1,114:29.08:9303232:9.75:0,76:28.89:13655509:9.75:0,76:29.25:12156794:9.75:0,76:29.49:14537556:9.75:0,76:29.17:14117068:9.52:0,76:29.79:24276137:9.52:0,76:30.03:14159319:9.52:0
TWTR_122719P24.5,0:29.21:10558698:0.0:0,0:29.34:9668295:0.0:0,0:29.05:15077365:0.0:0,0:29.08:9303232:0.0:0,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.06:2,2:29.17:14117068:0.06:0,2:29.79:24276137:0.06:0,2:30.03:14159319:0.06:0
TWTR_122719P25,0:29.21:10558698:0.0:0,0:29.34:9668295:0.0:0,0:29.05:15077365:0.0:0,0:29.08:9303232:0.0:0,0:28.89:13655509:0.12:3,3:29.25:12156794:0.12:0,3:29.49:14537556:0.12:0,3:29.17:14117068:0.08:2,3:29.79:24276137:0.07:8,11:30.03:14159319:0.07:4
TWTR_122719P25.5,1001:29.21:10558698:0.25:0,1001:29.34:9668295:0.25:0,1001:29.05:15077365:0.18:1,1001:29.08:9303232:0.18:0,1001:28.89:13655509:0.17:2,1003:29.25:12156794:0.17:0,1003:29.49:14537556:0.17:0,1003:29.17:14117068:0.17:0,1003:29.79:24276137:0.17:0,[1003:30.03:14159319:0.17:0
TWTR_122719P26,0:29.21:10558698:0.27:13,13:29.34:9668295:0.27:0,13:29.05:15077365:0.27:0,13:29.08:9303232:0.27:0,13:28.89:13655509:0.21:3,16:29.25:12156794:0.21:0,16:29.49:14537556:0.17:4,21:29.17:14117068:0.13:2,22:29.79:24276137:0.14:6,[22:30.03:14159319:0.14:0
TWTR_122719P26.5,0:29.21:10558698:0.34:101,101:29.34:9668295:0.34:0,101:29.05:15077365:0.33:1,101:29.08:9303232:0.28:4,104:28.89:13655509:0.28:0,104:29.25:12156794:0.2:10,112:29.49:14537556:0.19:20,142:29.17:14117068:0.2:3,145:29.79:24276137:0.18:3,[145:30.03:14159319:0.18:0
TWTR_122719P27,0:29.21:10558698:0.43:100,100:29.34:9668295:0.42:13,113:29.05:15077365:0.38:10,123:29.08:9303232:0.39:1,123:28.89:13655509:0.39:0,123:29.25:12156794:0.3:85,195:29.49:14537556:0.24:11,195:29.17:14117068:0.26:2,197:29.79:24276137:0.26:1,[197:30.03:14159319:0.22:2
TWTR_122719P27.5,0:29.21:10558698:0.57:100,100:29.34:9668295:0.62:5,105:29.05:15077365:0.62:0,105:29.08:9303232:0.55:6,110:28.89:13655509:0.58:10,115:29.25:12156794:0.4:80,191:29.49:14537556:0.34:7,260:29.17:14117068:0.39:17,262:29.79:24276137:0.3:7,[266:30.03:14159319:0.28:2
TWTR_122719P28,22:29.21:10558698:0.73:2,24:29.34:9668295:0.81:3,27:29.05:15077365:0.68:216,228:29.08:9303232:0.7:1001,1072:28.89:13655509:0.73:34,1106:29.25:12156794:0.54:25,1131:29.49:14537556:0.43:14,1138:29.17:14117068:0.61:34,1142:29.79:24276137:0.42:18,[1140:30.03:14159319:0.39:4
TWTR_122719P28.5,0:29.21:10558698:0.9:5,4:29.34:9668295:0.9:0,4:29.05:15077365:0.82:12,15:29.08:9303232:0.86:28,43:28.89:13655509:0.86:0,43:29.25:12156794:0.86:0,43:29.49:14537556:0.58:1,69:29.17:14117068:0.82:25,61:29.79:24276137:0.57:14,[62:30.03:14159319:0.48:9
TWTR_122719P29,9:29.21:10558698:1.15:16,16:29.34:9668295:1.15:0,16:29.05:15077365:1.17:206,209:29.08:9303232:1.08:87,240:28.89:13655509:1.16:56,260:29.25:12156794:0.88:5,261:29.49:14537556:0.9:1,262:29.17:14117068:1.04:42,273:29.79:24276137:0.73:38,[292:30.03:14159319:0.64:25
TWTR_122719P29.5,28:29.21:10558698:1.37:8,33:29.34:9668295:1.38:10,43:29.05:15077365:1.31:30,62:29.08:9303232:1.31:0,62:28.89:13655509:1.47:50,36:29.25:12156794:1.12:31,62:29.49:14537556:1.12:0,62:29.17:14117068:1.27:31,53:29.79:24276137:0.94:20,[71:30.03:14159319:0.92:10
TWTR_122719P30,0:29.21:10558698:0.0:0,0:29.34:9668295:1.68:3,3:29.05:15077365:1.54:10,10:29.08:9303232:1.54:0,10:28.89:13655509:1.83:1,11:29.25:12156794:1.46:6,16:29.49:14537556:1.32:4,22:29.17:14117068:1.48:0,22:29.79:24276137:1.05:1,[22:30.03:14159319:1.02:70
TWTR_122719P30.5,2:29.21:10558698:2.23:0,2:29.34:9668295:2.23:0,2:29.05:15077365:2.23:0,2:29.08:9303232:2.23:0,2:28.89:13655509:2.1:5,7:29.25:12156794:2.1:0,7:29.49:14537556:2.1:0,27:29.17:14117068:1.69:0,27:29.79:24276137:1.43:7,[28:30.03:14159319:1.32:6
TWTR_122719P31,0:29.21:10558698:0.0:0,0:29.34:9668295:0.0:0,0:29.05:15077365:0.0:0,0:29.08:9303232:0.0:0,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,[0:30.03:14159319:1.62:1
TWTR_122719P31.5,0:29.21:10558698:0.0:0,0:29.34:9668295:0.0:0,0:29.05:15077365:0.0:0,0:29.08:9303232:0.0:0,0:28.89:13655509:0.0:0,0:29.25:12156794:2.41:5,5:29.49:14537556:2.41:0,5:29.17:14117068:2.41:0,5:29.79:24276137:2.41:0,[5:30.03:14159319:2.06:1
TWTR_122719P32,0:29.21:10558698:3.1:2,2:29.34:9668295:3.1:0,2:29.05:15077365:3.1:0,2:29.08:9303232:3.1:0,2:28.89:13655509:3.08:1,3:29.25:12156794:3.12:1,3:29.49:14537556:2.77:1,2:29.17:14117068:2.77:0,2:29.79:24276137:2.77:0,[2:30.03:14159319:2.77:0
TWTR_122719P32.5,0:29.21:10558698:3.55:4,4:29.34:9668295:3.55:0,4:29.05:15077365:3.48:3,7:29.08:9303232:3.48:0,7:28.89:13655509:3.74:1,7:29.25:12156794:3.74:0,7:29.49:14537556:3.2:39,45:29.17:14117068:3.2:0,45:29.79:24276137:3.2:0,[45:30.03:14159319:3.2:0
TWTR_122719P33,0:29.21:10558698:0.0:0,0:29.34:9668295:4.01:3,3:29.05:15077365:4.01:0,3:29.08:9303232:4.01:0,3:28.89:13655509:4.35:49,49:29.25:12156794:4.35:0,49:29.49:14537556:4.35:0,49:29.17:14117068:4.35:0,49:29.79:24276137:4.35:0,[49:30.03:14159319:3.4:3
TWTR_122719P33.5,0:29.21:10558698:0.0:0,0:29.34:9668295:0.0:0,0:29.05:15077365:0.0:0,0:29.08:9303232:0.0:0,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_122719P34,0:29.21:10558698:4.83:1,1:29.34:9668295:4.83:0,1:29.05:15077365:4.83:0,1:29.08:9303232:4.83:0,1:28.89:13655509:4.88:1,2:29.25:12156794:4.88:0,2:29.49:14537556:4.88:0,2:29.17:14117068:4.88:0,2:29.79:24276137:3.95:1,[2:30.03:14159319:3.95:0
TWTR_011720P19,U,U,U,U,5:28.89:13655509:0.04:10,15:29.25:12156794:0.04:0,15:29.49:14537556:0.04:0,15:29.17:14117068:0.04:0,15:29.79:24276137:0.04:0,15:30.03:14159319:0.04:0
TWTR_011720P20,U,U,U,U,11941:28.89:13655509:0.05:5,11941:29.25:12156794:0.05:0,11941:29.49:14537556:0.05:0,11941:29.17:14117068:0.05:0,11941:29.79:24276137:0.05:0,11941:30.03:14159319:0.02:890
TWTR_011720P21,U,U,U,U,174:28.89:13655509:0.06:0,174:29.25:12156794:0.06:0,174:29.49:14537556:0.06:0,174:29.17:14117068:0.06:0,174:29.79:24276137:0.06:0,[174:30.03:14159319:0.06:0
TWTR_011720P22,U,U,U,U,17297:28.89:13655509:0.09:0,17297:29.25:12156794:0.09:0,17297:29.49:14537556:0.09:0,17297:29.17:14117068:0.05:1,17297:29.79:24276137:0.05:1023,[17297:30.03:14159319:0.04:264
TWTR_011720P23,U,U,U,U,1319:28.89:13655509:0.13:51,1368:29.25:12156794:0.09:80,1447:29.49:14537556:0.08:2,1449:29.17:14117068:0.1:20,1469:29.79:24276137:0.1:0,[1469:30.03:14159319:0.07:10
TWTR_011720P24,U,U,U,U,1601:28.89:13655509:0.19:65,1640:29.25:12156794:0.14:3,1643:29.49:14537556:0.09:1,1650:29.17:14117068:0.1:0,1650:29.79:24276137:0.13:1,[1650:30.03:14159319:0.13:0
TWTR_011720P25,U,U,U,U,23903:28.89:13655509:0.3:33,23906:29.25:12156794:0.2:89,23866:29.49:14537556:0.15:153,23916:29.17:14117068:0.24:30,23945:29.79:24276137:0.18:1230,[23416:30.03:14159319:0.16:59
TWTR_011720P26,U,U,U,U,4987:28.89:13655509:0.45:137,4920:29.25:12156794:0.33:116,4984:29.49:14537556:0.29:217,5024:29.17:14117068:0.39:87,5050:29.79:24276137:0.31:110,[5080:30.03:14159319:0.25:52
TWTR_011720P27,U,U,U,U,28357:28.89:13655509:0.71:2303,26178:29.25:12156794:0.53:42,26176:29.49:14537556:0.48:527,26462:29.17:14117068:0.58:46,26465:29.79:24276137:0.48:402,[26516:30.03:14159319:0.42:52
TWTR_011720P28,U,U,U,U,11785:28.89:13655509:1.06:46,11821:29.25:12156794:0.84:271,11942:29.49:14537556:0.76:253,12049:29.17:14117068:0.97:59,12097:29.79:24276137:0.76:374,[12121:30.03:14159319:0.67:392
TWTR_011720P29,U,U,U,U,4139:28.89:13655509:1.52:1120,4744:29.25:12156794:1.26:225,4743:29.49:14537556:1.16:44,4832:29.17:14117068:1.43:289,4907:29.79:24276137:1.16:270,[4929:30.03:14159319:1.01:402
TWTR_011720P30,U,U,U,U,19793:28.89:13655509:2.08:858,19470:29.25:12156794:1.81:120,19533:29.49:14537556:1.71:1108,20129:29.17:14117068:1.87:124,20182:29.79:24276137:1.64:295,[20243:30.03:14159319:1.48:365
TWTR_011720P31,U,U,U,U,1969:28.89:13655509:2.79:12,1962:29.25:12156794:2.35:51,1939:29.49:14537556:2.33:17,1939:29.17:14117068:2.66:19,1947:29.79:24276137:2.15:110,[1967:30.03:14159319:2.03:45
TWTR_011720P32,U,U,U,U,12744:28.89:13655509:3.63:23,12733:29.25:12156794:3.26:15,12744:29.49:14537556:3.4:14,12728:29.17:14117068:3.0:0,12728:29.79:24276137:2.98:22,[12733:30.03:14159319:2.79:16
TWTR_011720P33,U,U,U,U,4148:28.89:13655509:4.2:10,4148:29.25:12156794:4.0:36,4164:29.49:14537556:3.75:2,4168:29.17:14117068:4.06:2,4168:29.79:24276137:3.6:19,[4171:30.03:14159319:3.5:8
TWTR_011720P34,U,U,U,U,2561:28.89:13655509:5.37:27,2564:29.25:12156794:4.83:1,2565:29.49:14537556:4.78:5,2562:29.17:14117068:5.18:6,2562:29.79:24276137:4.55:16,[2563:30.03:14159319:4.35:16
TWTR_011720P35,U,U,U,U,9296:28.89:13655509:6.26:26,9296:29.25:12156794:5.82:75,9282:29.49:14537556:5.7:9,9273:29.17:14117068:5.9:5,9273:29.79:24276137:5.22:23,[9264:30.03:14159319:5.22:0
TWTR_011720P36,U,U,U,U,3717:28.89:13655509:7.22:9,3721:29.25:12156794:6.84:33,3719:29.49:14537556:6.43:2,3717:29.17:14117068:7.03:4,3715:29.79:24276137:6.25:11,[3721:30.03:14159319:6.16:10
TWTR_011720P37,U,U,U,U,6743:28.89:13655509:8.0:10,6743:29.25:12156794:8.0:1,6742:29.49:14537556:8.0:0,6742:29.17:14117068:8.0:0,6742:29.79:24276137:7.07:12,[6750:30.03:14159319:7.2:15
TWTR_011720P38,U,U,U,U,15754:28.89:13655509:8.9:0,15754:29.25:12156794:8.9:0,15754:29.49:14537556:8.9:0,15754:29.17:14117068:8.61:2,15752:29.79:24276137:8.02:2,[15754:30.03:14159319:8.02:0
TWTR_112219P21,U,U,U,U,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,0:30.03:14159319:0.0:0
TWTR_112919P21,U,U,U,U,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,0:30.03:14159319:0.0:0
TWTR_120619P21,U,U,U,U,1:28.89:13655509:0.03:0,1:29.25:12156794:0.03:0,1:29.49:14537556:0.03:0,1:29.17:14117068:0.03:0,1:29.79:24276137:0.03:0,1:30.03:14159319:0.03:0
TWTR_121319P24,U,U,U,U,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,0:30.03:14159319:0.0:0
TWTR_122019P19,U,U,U,U,5:28.89:13655509:0.23:0,5:29.25:12156794:0.23:0,5:29.49:14537556:0.23:0,5:29.17:14117068:0.23:0,5:29.79:24276137:0.23:0,5:30.03:14159319:0.23:0
TWTR_122719P24,U,U,U,U,0:28.89:13655509:0.0:0,0:29.25:12156794:0.0:0,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,0:30.03:14159319:0.0:0
TWTR_011720P39,U,U,U,U,U,5143:29.25:12156794:10.05:0,5143:29.49:14537556:9.45:1,5143:29.17:14117068:9.45:0,5143:29.79:24276137:9.02:15,[5153:30.03:14159319:9.02:0
TWTR_122019P24.5,U,U,U,U,U,U,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,0:30.03:14159319:0.0:0
TWTR_122019P25.5,U,U,U,U,U,U,0:29.49:14537556:0.1:38,38:29.17:14117068:0.09:5,43:29.79:24276137:0.07:3,[40:30.03:14159319:0.07:0
TWTR_122019P26.5,U,U,U,U,U,U,0:29.49:14537556:0.13:10,10:29.17:14117068:0.22:213,197:29.79:24276137:0.13:24,[200:30.03:14159319:0.13:0
TWTR_122019P27.5,U,U,U,U,U,U,0:29.49:14537556:0.26:108,110:29.17:14117068:0.41:39,143:29.79:24276137:0.26:58,[97:30.03:14159319:0.25:15
TWTR_122019P28.5,U,U,U,U,U,U,0:29.49:14537556:0.52:78,179:29.17:14117068:0.73:158,303:29.79:24276137:0.49:82,[369:30.03:14159319:0.4:81
TWTR_122019P29.5,U,U,U,U,U,U,0:29.49:14537556:0.9:355,659:29.17:14117068:1.12:413,790:29.79:24276137:0.91:471,[1046:30.03:14159319:0.74:218
TWTR_122019P30.5,U,U,U,U,U,U,0:29.49:14537556:1.54:18,22:29.17:14117068:1.74:5,19:29.79:24276137:1.36:44,[36:30.03:14159319:1.25:115
TWTR_122019P31.5,U,U,U,U,U,U,0:29.49:14537556:2.25:4,23:29.17:14117068:2.33:9,32:29.79:24276137:2.11:100,[106:30.03:14159319:1.92:246
TWTR_122019P32.5,U,U,U,U,U,U,0:29.49:14537556:0.0:0,5:29.17:14117068:3.55:6,11:29.79:24276137:2.73:55,[29:30.03:14159319:2.89:11
TWTR_122019P33.5,U,U,U,U,U,U,0:29.49:14537556:0.0:0,0:29.17:14117068:0.0:0,0:29.79:24276137:0.0:0,[0:30.03:14159319:3.7:2
TWTR_122019P34.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P25,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,0:30.03:14159319:0.09:1
TWTR_010320P33,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P28,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.5:2
TWTR_010320P27,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P26.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P29.5,U,U,U,U,U,U,U,U,0:29.79:24276137:1.0:11,[11:30.03:14159319:1.0:0
TWTR_010320P26,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_120619P34.5,U,U,U,U,U,U,U,U,3:29.79:24276137:5.14:0,[3:30.03:14159319:5.14:0
TWTR_010320P28.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.67:1,[1:30.03:14159319:0.65:2
TWTR_010320P34,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_122719P34.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_112919P34.5,U,U,U,U,U,U,U,U,8:29.79:24276137:4.5:9,[17:30.03:14159319:4.5:0
TWTR_010320P29,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P30,U,U,U,U,U,U,U,U,0:29.79:24276137:1.1:2,[2:30.03:14159319:1.33:1
TWTR_010320P25.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P27.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.42:4
TWTR_010320P32.5,U,U,U,U,U,U,U,U,0:29.79:24276137:2.72:18,[18:30.03:14159319:2.95:18
TWTR_010320P30.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P31.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_112219P34.5,U,U,U,U,U,U,U,U,0:29.79:24276137:4.55:0,[0:30.03:14159319:4.55:0
TWTR_010320P31,U,U,U,U,U,U,U,U,0:29.79:24276137:1.75:1,[1:30.03:14159319:1.75:0
TWTR_121319P34.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P33.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P32,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_010320P34.5,U,U,U,U,U,U,U,U,0:29.79:24276137:0.0:0,[0:30.03:14159319:0.0:0
TWTR_011720P40,U,U,U,U,U,U,U,U,U,5788:30.03:14159319:10.0:0
TWTR_120619P35,U,U,U,U,U,U,U,U,U,8:30.03:14159319:5.15:0
TWTR_121319P35,U,U,U,U,U,U,U,U,U,0:30.03:14159319:5.8:0
TWTR_112919P35,U,U,U,U,U,U,U,U,U,6:30.03:14159319:5.65:0
TWTR_122719P35,U,U,U,U,U,U,U,U,U,315:30.03:14159319:4.95:0
TWTR_010320P35,U,U,U,U,U,U,U,U,U,0:30.03:14159319:0.0:0
TWTR_112219P35,U,U,U,U,U,U,U,U,U,1:30.03:14159319:5.2:0
